id,LabelText,X,Y,Font,FontSize,Fill,SS_Table
3410,2200,335.586,219.204,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3411,2240,361.535,215.678,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3412,2210,328.817,189.305,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3413,2220,332.201,168.576,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3414,2230,365.201,177.741,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3415,2250,361.816,221.531,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3416,2260,378.881,226.677,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3417,2270,373.522,257.139,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3418,2310,333.472,270.394,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3419,2280,363.649,273.356,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3420,2290,363.509,304.099,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3421,2300,333.33,309.035,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3422,2320,333.472,264.106,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3423,2380,346.586,359.239,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3424,2370,319.933,350.496,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3425,2990,372.041,364.598,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3426,2390,348.42,349.791,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3427,2980,383.394,344.715,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3428,2400,365.2,317.073,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3429,2410,376.624,271.24,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3430,2810,409.624,266.306,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3431,2420,381.137,236.126,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3432,2610,405.393,227.946,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3433,2600,409.199,202.281,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3434,2430,379.022,199.46,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3435,2510,408.214,169.985,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3436,2440,379.022,163.357,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3437,2500,409.199,143.614,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3438,2450,379.022,132.332,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3439,2460,400.739,99.539,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3440,2490,412.021,131.486,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3441,2470,412.444,105.115,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3442,2480,445.075,112.871,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3443,2590,441.214,177.178,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3444,2520,423.727,155.742,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3445,2530,440.085,135.152,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3446,2540,459.829,98.205,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3447,2550,466.88,107.936,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3448,2560,486.199,130.223,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3449,2570,498.61,136.633,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3450,2580,461.943,150.384,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3451,2620,409.624,207.922,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3452,2650,445.303,223.998,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3453,2630,419.213,208.316,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3454,2640,440.226,193.397,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3455,2660,453.765,212.998,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3456,2710,483.238,213.14,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3457,2690,490.159,182.202,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3458,2670,455.049,173.935,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3459,2680,484.084,162.795,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3460,2700,491.277,205.523,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3461,2740,486.199,244.445,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3462,2720,491.84,219.205,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3463,2730,512.852,245.435,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3464,2750,457.431,251.639,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3465,2790,420.483,255.588,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3466,2770,447.418,256.011,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3467,2780,426.547,284.921,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3468,2800,408.918,256.011,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3469,2820,417.522,278.857,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3470,2830,445.161,277.375,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3471,2840,462.508,264.049,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3472,2850,478.019,287.177,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3473,2860,452.636,304.728,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3474,2870,440.931,320.459,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3475,2880,440.79,331.6,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3476,2940,439.521,363.196,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3477,2890,474.353,346.83,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3478,2910,485.494,372.637,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3479,2900,515.245,357.125,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3480,2930,446.502,372.92,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3481,2920,476.893,379.407,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3482,2950,422.034,349.228,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3483,2960,410.894,349.65,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3484,2970,381.984,354.868,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3485,3150,374.489,410.323,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3486,3000,372.394,386.035,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3487,3010,405.252,386.739,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3488,3040,435.571,384.625,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3489,3020,406.804,374.331,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3490,3030,434.585,356.842,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3491,3050,449.956,383.777,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3492,3090,456.022,408.739,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3493,3060,479.148,384.906,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3494,3070,519.068,393.292,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3495,3080,477.315,409.162,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3496,3100,435.149,414.663,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3497,3110,436.841,434.688,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3498,3120,417.594,456.547,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3499,3130,420.554,418.775,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3500,3140,393.156,400.076,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3501,3160,455.597,413.816,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3502,3290,455.597,439.201,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3503,3170,483.802,413.957,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3504,3280,483.802,439.201,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3505,3180,518.354,423.266,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3506,3190,528.507,397.739,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3507,3200,558.687,392.098,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3508,3210,566.583,421.149,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3509,3220,558.122,457.252,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3510,3260,527.802,471.354,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3511,3230,556.733,486.443,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3512,3250,526.392,502.38,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3513,3240,557.699,510.842,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3514,3270,526.251,436.945,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3515,3390,384.239,453.726,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3516,3300,383.394,432.995,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3517,3310,404.461,410.332,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3518,3320,407.79,456.405,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3519,3380,382.688,470.932,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3520,3330,411.738,485.034,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3521,3340,411.881,511.123,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3522,3360,382.124,524.943,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3523,3350,409.624,532.065,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3524,3370,377.893,493.072,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3525,a,381.93,608.508,MyriadPro-Regular,5,#231F20,YEAST_LSU
3526,a,516.357,695.508,MyriadPro-Regular,5,#231F20,YEAST_LSU
3527,60,451.932,626.164,MyriadPro-Regular,3.507,#7F141D,YEAST_LSU
3528,5S,47.188,494.35,MyriadPro-Regular,21.78,#8DC641,YEAST_LSU
3529,1,96.463,493.931,MyriadPro-Regular,5.5,#0D72BA,YEAST_LSU
3530,2,79.841,452.808,MyriadPro-Regular,5.5,#0D72BA,YEAST_LSU
3531,3,47.188,421.454,MyriadPro-Regular,5.5,#0D72BA,YEAST_LSU
3532,4,138.549,465.664,MyriadPro-Regular,5.5,#0D72BA,YEAST_LSU
3533,5,105.939,483.624,MyriadPro-Regular,5.5,#0D72BA,YEAST_LSU
3534,120,94.841,507.797,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3535,10,72.698,487.882,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3536,60,71.025,448.506,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3537,20,54.712,464.553,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3538,30,31.88,444.054,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3539,40,26.052,414.47,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3540,50,54.017,430.282,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3541,110,95.918,480.777,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3542,70,91.234,459.481,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3543,80,115.415,450.126,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3544,100,123.624,470.751,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3545,90,149.298,455.768,MyriadPro-Regular,3.5,#7F141D,YEAST_LSU
3546,large subunit ribosomal RNA,389.364,748.335,MyriadPro-Regular,12,#221F1F,YEAST_LSU
3547, Saccharomyces cerevisiae,378.364,731.001,MyriadPro-It,18,#221F1F,YEAST_LSU
3548,V,639.366,123.769,MyriadPro-Regular,15,#F398C0,YEAST_MTLSU_HIST
3549,IV,406.347,107.458,MyriadPro-Regular,15,#E9E511,YEAST_MTLSU_HIST
3550,III,197.359,151.585,MyriadPro-Regular,15,#CA99C5,YEAST_MTLSU_HIST
3551,II,23.168,251.649,MyriadPro-Regular,15,#5A9FD6,YEAST_MTLSU_HIST
3552,I,198.488,564.887,MyriadPro-Regular,15,#A197C9,YEAST_MTLSU_HIST
3553,VI,508.242,551.053,MyriadPro-Regular,15,#09A24A,YEAST_MTLSU_HIST
3554,46,183.16,280.228,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3555,42,31.037,109.658,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3556,43,20.415,94.084,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3557,44,60.828,94.37,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3558,2,241.635,404.109,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3559,3,246.519,427.36,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3560,4,269.724,464.666,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3561,11,346.232,547.259,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3562,13,239.164,550.143,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3563,23,220.37,462.19,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3564,25,216.462,403.396,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3565,26,185.773,329.037,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3566,27,168.189,367.016,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3567,28,192.898,379.234,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3568,32,142.53,359.804,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3569,33,136.174,405.918,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3570,34,142.054,415.235,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3571,35,119.933,450.81,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3572,35a,100.023,371.556,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3573,36,146.918,316.665,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3574,37,131.634,336.738,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3575,38,89.078,332.993,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3576,39,53.71,314.862,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3577,40,87.783,279.085,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3578,41,109.327,277.476,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3579,47,203.199,305.043,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3580,48,240.313,299.201,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3581,49,226.137,279.482,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3582,60,261.06,285.636,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3583,51,224.185,239.536,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3584,54,232.957,214.61,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3585,61,418.769,284.717,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3586,64,422.886,217.927,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3587,65,396.382,198.291,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3588,66,417.132,160.733,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3589,67,445.306,183.492,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3590,68,472.986,148.685,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3591,69,497.434,180.09,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3592,71,473.508,243.96,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3593,72,486.672,305.318,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3594,73,486.97,328.373,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3595,74,527.43,295.129,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3596,75,526.577,232.728,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3597,80,568.917,261.06,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3598,81,583.352,235.481,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3599,82,595.557,269.618,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3600,86,630.292,314.69,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3601,87,599.312,304.873,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3602,88,564.098,308.37,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3603,89,605,352.398,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3604,90,563.354,376.663,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3605,91,564.098,431.755,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3606,92,525.123,398.658,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3607,93,488.159,358.098,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3608,95,519.77,384.441,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3609,96,524.833,447.167,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3610,97,478.789,423.567,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3611,100,453.353,399.12,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3612,25a,190.542,368.768,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3613,26a’,191.002,312.938,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3614,52,175.775,215.176,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3615,70,473.371,212.053,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3616,26a”,448.488,303.015,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3617,3-ES1,267.957,446.901,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3618,7,303.123,450.565,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3619,8,320.654,474.372,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3620,8-ES1,348.991,518.869,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3621,12,284.163,561.269,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3622,14,255.887,524.259,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3623,21,214.623,521.477,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3624,22,235.657,486.832,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3625,29,193.991,388.913,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3626,31,167.266,449.531,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3627,38-ES1,80.944,402.877,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3628,44-ES1,97.496,143.278,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3629,44-ES2,113.587,213.223,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3630,44-ES3,166.01,246.325,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3631,45,135.139,275.062,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3632,49b,228.502,248.279,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3633,49a,265.44,265.406,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3634,54-ES1,267.505,196.785,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3635,54-ES3,312.497,215.057,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3636,54-ES2,245.906,165.128,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3637,62,383.734,228.572,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3638,76,527.043,165.691,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3639,77,527.876,116.931,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3640,78,555.098,89.637,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3641,79,553.981,187.806,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3642,79-ES1,572.874,128.949,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3643,79-ES2,596.302,167.427,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3644,79-ES3,629.326,199.557,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3645,79-ES4,622.928,218.467,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3646,79-ES5,575.773,228.415,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3647,82-ES1,605.376,255.19,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3648,82-ES2,636.167,177.244,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3649,82-ES3,698.581,176.948,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3650,82-ES4,620.515,233.695,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3651,84,672.011,251.525,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3652,85,671.635,291.592,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3653,84-ES1,681.907,258.693,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3654,84-ES2,725.267,226.625,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3655,84-ES3,748.769,281.449,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3656,94,480.762,374.789,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3657,96-ES1,602.464,462.19,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3658,99,443.685,381.701,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3659,101,444.131,418.369,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3660,101-ES1,446.512,515.095,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3661,0-ES2,271.364,389.437,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3662,0-ES1,306.462,403.866,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3663,0-ES1,386.415,450.098,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3664,0-ES2,395.315,382.701,MyriadPro-Regular,7,#0D71BA,YEAST_MTLSU_HIST
3665,40,249.42,387.563,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3666,60,242.861,418.267,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3667,80,286.636,420.974,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3668,100,272.47,469.543,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3669,120,280.931,460.268,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3670,140,300.757,459.067,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3671,160,316.922,491.956,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3672,180,356.94,485.844,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3673,200,359.924,507.371,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3674,220,321.972,527.457,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3675,240,340.573,571.912,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3676,260,292.282,548.851,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3677,280,265.013,553.321,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3678,300,258.789,532.225,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3679,320,229.04,519.91,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3680,340,238.006,504.593,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3681,360,256.9,504.275,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3682,380,247.884,467.156,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3683,400,227.191,439.096,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3684,420,224.185,390.371,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3685,440,213.097,411.576,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3686,460,203.633,375.397,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3687,480,187.76,348.168,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3688,500,171.605,383.341,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3689,520,202.585,388.401,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3690,540,173.65,433.832,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3691,560,149.48,408.274,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3692,580,151.273,348.014,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3693,600,137.384,394.258,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3694,620,145.802,436.506,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3695,640,89.793,455.205,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3696,660,118.203,401.485,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3697,680,116.269,366.801,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3698,700,145.996,333.842,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3699,720,118.132,353.082,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3700,740,88.01,361.782,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3701,760,118.556,397.299,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3702,780,70.958,389.958,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3703,800,61.906,443.87,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3704,820,42.629,466.175,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3705,840,42.258,396.109,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3706,860,90.067,342.164,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3707,880,79.118,323.095,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
3708,900,116.926,305.529,MyriadPro-Regular,3.5,#7F151C,YEAST_MTLSU_HIST
